host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
3003533,2012-07-20,"New York, New York, United States",within an hour,1.0,0.0,False,1.0,True,True
3011547,2012-07-21,"Brooklyn, New York, United States",within a few hours,0.9,0.7,False,3.0,True,True
3020145,2012-07-22,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,True
3033622,2012-07-23,"New York, New York, United States",within a few hours,0.83,0.48,False,1.0,True,True
3034786,2012-07-23,"New York, New York, United States",within an hour,1.0,0.91,False,0.0,True,True
3035426,2012-07-24,"New York, New York, United States",a few days or more,0.36,0.53,False,1.0,True,True
3038687,2012-07-24,"New York, New York, United States",within a few hours,0.6,0.67,False,8.0,True,True
3042136,2012-07-24,"Brooklyn, New York, United States",within an hour,1.0,0.94,True,3.0,True,True
3052833,2012-07-25,"New York, New York, United States",within an hour,1.0,0.83,False,1.0,True,False
3056690,2012-07-25,"New York, New York, United States",within a few hours,0.9,0.83,False,1.0,True,True
3068092,2012-07-26,"New York, New York, United States",within a few hours,0.89,0.89,False,0.0,True,True
3072696,2012-07-27,"New York, New York, United States",within an hour,1.0,1.0,False,3.0,True,True
3075944,2012-07-27,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3081990,2012-07-28,"New York, New York, United States",within a day,0.67,0.81,False,1.0,True,True
3086826,2012-07-28,"New York, New York, United States",within an hour,1.0,0.95,True,1.0,True,False
3093378,2012-07-29,"New York, New York, United States",within an hour,1.0,0.0,False,1.0,True,True
3094662,2012-07-29,"New York, New York, United States",within a day,1.0,0.8,False,1.0,True,True
3096525,2012-07-29,"New York, New York, United States",within a day,1.0,0.88,False,1.0,True,True
3097033,2012-07-30,"New York, New York, United States",within an hour,1.0,1.0,True,2.0,True,False
3103656,2012-07-30,"New York, New York, United States",within a day,0.5,0.0,True,3.0,True,True
3106679,2012-07-30,"New York, New York, United States",within a few hours,0.8,0.85,True,2.0,True,False
3113316,2012-07-31,"New York, New York, United States",a few days or more,0.43,0.67,False,0.0,True,True
3114411,2012-07-31,"New York, New York, United States",within a day,1.0,0.0,False,1.0,True,True
3115626,2012-07-31,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3116204,2012-07-31,"Brooklyn, New York, United States",within a day,1.0,1.0,False,1.0,True,True
3116461,2012-07-31,"New York, New York, United States",within a few hours,1.0,0.65,False,1.0,True,True
3120671,2012-07-31,"New York, New York, United States",within a day,0.5,1.0,True,1.0,True,True
3125234,2012-08-01,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,False
3129460,2012-08-01,"New York, New York, United States",within a day,0.67,1.0,False,1.0,True,True
3130534,2012-08-01,"New York, New York, United States",within an hour,0.9,0.56,False,0.0,True,False
3136103,2012-08-02,"Brooklyn, New York, United States",within a day,1.0,1.0,False,2.0,True,False
3139958,2012-08-02,"New York, New York, United States",within an hour,1.0,0.0,False,1.0,True,True
3156480,2012-08-04,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3156684,2012-08-04,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3158364,2012-08-04,"New York, New York, United States",within an hour,1.0,0.88,False,3.0,True,True
3159197,2012-08-04,"New York, New York, United States",within an hour,1.0,1.0,True,2.0,True,True
3165356,2012-08-05,"Pittsford, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3166183,2015-12-28,"Brooklyn, New York, United States",within an hour,1.0,1.0,False,1.0,True,False
3166393,2012-08-05,"New York, New York, United States",within a few hours,0.93,0.47,False,1.0,True,True
3168812,2012-08-05,"New York, New York, United States",within a few hours,0.91,0.95,False,1.0,True,True
3173147,2012-08-06,"New York, New York, United States",within an hour,1.0,0.5,True,2.0,True,True
3173210,2012-08-06,"New York, New York, United States",within a few hours,0.67,0.4,True,0.0,True,True
3178090,2012-08-06,"Austin, Texas, United States",within an hour,1.0,1.0,False,0.0,True,False
3179866,2012-08-06,"New York, New York, United States",within a few hours,0.93,0.97,False,4.0,True,True
3179895,2012-08-06,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3180741,2012-08-07,BROOKLYN,within a day,1.0,0.5,False,2.0,True,True
3187466,2012-08-07,"New York, New York, United States",within a few hours,1.0,0.89,True,0.0,True,True
3191371,2012-08-07,"New York, New York, United States",within an hour,1.0,0.87,True,3.0,True,True
3199395,2012-08-08,"New York, New York, United States",within a few hours,1.0,0.69,True,1.0,True,True
3202210,2012-08-08,"New York, New York, United States",within an hour,1.0,1.0,False,0.0,True,True
3203693,2012-08-09,"New York, New York, United States",within an hour,1.0,0.8,True,1.0,True,True
3211592,2012-08-09,"New York, New York, United States",within a few hours,1.0,0.82,False,1.0,True,True
3218951,2012-08-10,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,False
3223938,2012-08-11,"New York, New York, United States",within a day,0.93,0.45,True,26.0,True,True
3233986,2012-08-12,"New York, New York, United States",within a few hours,1.0,0.82,True,2.0,True,True
3236595,2012-08-12,"New York, New York, United States",within an hour,1.0,0.91,False,4.0,True,True
3245431,2012-08-13,"New York, New York, United States",within an hour,1.0,1.0,True,2.0,True,True
3247979,2012-08-13,"New York, New York, United States",within a day,1.0,0.83,True,1.0,True,True
3250169,2012-08-13,"Brooklyn, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3250450,2012-08-13,"New York, New York, United States",within an hour,1.0,0.43,False,18.0,True,False
3250725,2012-08-13,"San Francisco, California, United States",within a few hours,1.0,0.13,False,6.0,True,True
3256433,2012-08-14,"New York, New York, United States",within a day,1.0,0.5,False,5.0,True,True
3259274,2012-08-14,"New York, New York, United States",within an hour,1.0,1.0,False,2.0,True,False
3261533,2012-08-14,"New York, New York, United States",within a day,1.0,1.0,True,1.0,True,True
3262095,2012-08-14,"Greenwich, Connecticut, United States",within an hour,1.0,0.5,False,0.0,True,True
3272526,2012-08-15,"New York, New York, United States",within a few hours,1.0,0.87,True,1.0,True,True
3273275,2012-08-15,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3279858,2012-08-16,"New York, New York, United States",within a few hours,1.0,0.92,True,0.0,True,False
3299151,2012-08-18,"New York, New York, United States",within an hour,1.0,1.0,False,0.0,True,True
3307004,2012-08-19,"New York, New York, United States",within an hour,1.0,0.95,False,3.0,True,True
3311928,2012-08-19,"New York, New York, United States",within a day,1.0,0.4,False,0.0,True,True
3312111,2012-08-19,"New York, New York, United States",within a few hours,1.0,0.63,False,1.0,True,True
3315563,2012-08-20,"New York, New York, United States",within an hour,1.0,0.96,False,2.0,True,True
3319410,2012-08-20,"New York, New York, United States",within a few hours,1.0,1.0,True,2.0,True,True
3321346,2012-08-20,"New York, New York, United States",within a few hours,0.75,0.8,False,1.0,True,True
3331710,2012-08-21,"New York, New York, United States",within a day,0.9,0.75,False,1.0,True,True
3338222,2012-08-22,"New York, New York, United States",within a day,0.5,0.8,False,1.0,True,True
3339701,2012-08-22,"New York, New York, United States",within an hour,1.0,0.85,False,4.0,True,True
3344231,2012-08-22,"New York, New York, United States",within a day,0.57,0.83,False,1.0,True,True
3351317,2012-08-23,"New York, New York, United States",within a few hours,1.0,1.0,False,1.0,True,True
3363720,2012-08-24,"New York, New York, United States",within a few hours,1.0,0.0,False,4.0,True,True
3363749,2012-08-24,"New York, New York, United States",within a day,1.0,1.0,True,3.0,True,True
3370169,2012-08-25,"New York, New York, United States",within an hour,1.0,0.91,False,1.0,True,True
3370705,2012-08-25,"New York, New York, United States",within an hour,1.0,0.97,False,2.0,True,True
3371859,2012-08-25,"New York, New York, United States",within a few hours,1.0,1.0,False,1.0,True,False
3375455,2012-08-26,"New York, New York, United States",within a few hours,1.0,0.84,False,2.0,True,False
3388542,2012-08-27,"Los Angeles, California, United States",within an hour,1.0,1.0,False,1.0,True,True
3388950,2012-08-27,"New York, New York, United States",within an hour,1.0,0.93,False,7.0,True,False
3389163,2012-08-27,"Plainfield, New Jersey, United States",within an hour,1.0,1.0,True,1.0,True,False
3390947,2012-08-27,"New York, New York, United States",within a few hours,1.0,0.81,True,1.0,True,True
3393434,2012-08-27,St thomas Virgin Islands,within a few hours,1.0,0.81,False,4.0,True,False
3398280,2012-08-28,"New York, New York, United States",within an hour,1.0,0.5,True,1.0,True,True
3401286,2012-08-28,"New York, New York, United States",within a few hours,1.0,0.75,False,1.0,True,True
3407346,2012-08-29,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3412684,2012-08-29,"New York, New York, United States",within a day,0.75,0.43,False,1.0,True,True
3413015,2012-08-29,"Brooklyn, New York, United States",within a day,1.0,0.6,False,1.0,True,False
3414140,2012-08-29,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3419446,2012-08-30,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3432431,2012-08-31,"Brooklyn, New York, United States",within a day,0.75,0.3,False,2.0,True,False
3432742,2012-08-31,"New York, New York, United States",within a few hours,1.0,0.4,False,1.0,True,True
3436710,2012-08-31,"New York, New York, United States",within a few hours,1.0,0.71,True,4.0,True,True
3440653,2012-09-01,"Brooklyn, New York, United States",a few days or more,0.3,0.94,False,1.0,True,True
3447539,2012-09-02,"New York, New York, United States",within a day,1.0,1.0,True,2.0,True,True
3463177,2012-09-03,"New York, New York, United States",within an hour,1.0,0.93,False,1.0,True,True
3467798,2012-09-04,"New York, New York, United States",within an hour,1.0,0.75,True,4.0,True,True
3471761,2012-09-04,"New York, New York, United States",within an hour,1.0,0.79,True,2.0,True,True
3472283,2012-09-04,"New York, New York, United States",within an hour,1.0,0.78,True,2.0,True,True
3475005,2012-09-04,"New York, New York, United States",within an hour,1.0,0.91,True,2.0,True,True
3480784,2012-09-05,"New York, New York, United States",within an hour,1.0,0.97,False,1.0,True,True
3483450,2012-09-05,"New York, New York, United States",within a day,0.88,0.7,True,4.0,True,True
3491890,2012-09-06,"Queens, New York, United States",within a few hours,1.0,0.47,True,7.0,True,True
3494371,2012-09-06,"New York, New York, United States",within an hour,0.93,0.83,True,1.0,True,True
3526617,2012-09-10,"New York, New York, United States",within a day,0.78,0.26,False,1.0,True,True
3527385,2012-09-10,"Boston, Massachusetts, United States",within a few hours,0.86,1.0,False,1.0,True,True
3530446,2012-09-10,"Brooklyn, New York, United States",within an hour,1.0,1.0,True,3.0,True,True
3532263,2012-09-10,"New York, New York, United States",within an hour,1.0,1.0,False,6.0,True,True
3532592,2012-09-11,"New York, New York, United States",within an hour,0.9,1.0,False,1.0,True,True
3538661,2012-09-11,"New York, New York, United States",within an hour,1.0,0.59,True,6.0,True,True
3547817,2012-09-12,"New York, New York, United States",a few days or more,0.0,1.0,True,1.0,True,True
3562322,2012-09-13,"New York, New York, United States",within an hour,1.0,0.85,True,0.0,True,True
3577509,2012-09-15,"New York, New York, United States",within a few hours,1.0,0.55,True,2.0,True,True
3583662,2012-09-16,"Brooklyn, New York, United States",within an hour,1.0,0.96,True,0.0,True,False
3592883,2012-09-17,"New York, New York, United States",within a few hours,1.0,1.0,False,0.0,True,True
3595395,2012-09-17,"New York, New York, United States",within a day,1.0,0.82,False,2.0,True,True
3599579,2012-09-17,BROOKLYN,within a few hours,1.0,0.71,False,1.0,True,True
3603806,2012-09-18,"New York, New York, United States",a few days or more,0.33,0.46,False,2.0,True,True
3605048,2012-09-18,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
3606458,2012-09-18,"New York, New York, United States",within a few hours,1.0,1.0,False,2.0,True,True
3607695,2012-09-18,"New York, New York, United States",within a day,0.6,1.0,False,1.0,True,True
3621183,2012-09-19,US,within a day,0.9,1.0,True,3.0,True,False
3624487,2012-09-20,"New York, New York, United States",within a day,1.0,0.66,True,1.0,True,True
3636235,2012-09-21,"Los Angeles, California, United States",within an hour,1.0,0.73,True,3.0,True,True
3639678,2012-09-22,"New York, New York, United States",a few days or more,1.0,0.88,False,1.0,True,True
3641595,2012-09-22,"New York, New York, United States",within an hour,1.0,0.97,True,1.0,True,True
3660702,2012-09-24,"New York, New York, United States",a few days or more,0.1,1.0,False,0.0,True,True
3662048,2012-09-24,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3662459,2012-09-24,"Los Angeles, California, United States",within a day,1.0,0.2,False,3.0,True,True
3666608,2012-09-24,"New York, New York, United States",within an hour,1.0,1.0,True,1.0,True,False
3672774,2012-09-25,"New York, New York, United States",within an hour,1.0,0.86,True,2.0,True,True
3675377,2012-09-25,"New York, New York, United States",a few days or more,0.0,0.0,False,0.0,True,True
3675389,2012-09-25,"New York, New York, United States",within a day,1.0,0.75,False,1.0,True,True
3684360,2012-09-26,"New York, New York, United States",within an hour,1.0,1.0,False,3.0,True,True
3695529,2012-09-27,"New York, New York, United States",within a few hours,0.9,0.7,True,2.0,True,True
3696506,2012-09-27,"New York, New York, United States",within a few hours,0.9,0.67,False,0.0,True,True
3709510,2012-09-29,"New York, New York, United States",within a few hours,1.0,0.5,True,3.0,True,True
3716641,2012-09-30,"New York, New York, United States",within a day,1.0,0.7,False,8.0,True,True
3718821,2012-09-30,"New York, New York, United States",within a day,1.0,1.0,True,0.0,True,True
3731024,2012-10-01,"Brooklyn, New York, United States",within an hour,1.0,1.0,False,0.0,True,True
3740730,2012-10-02,"New York, New York, United States",within an hour,1.0,1.0,True,0.0,True,True
3744921,2012-10-03,"Queens, New York, United States",within a few hours,1.0,0.33,False,0.0,True,True
3750905,2012-10-03,"New York, New York, United States",a few days or more,0.33,1.0,True,0.0,True,False
3752523,2012-10-04,"New York, New York, United States",within an hour,1.0,0.73,True,0.0,True,True
3757699,2012-10-04,"Brooklyn, New York, United States",within a few hours,1.0,0.79,True,2.0,True,True
3759052,2012-10-04,"New York, New York, United States",a few days or more,0.0,0.0,False,0.0,True,True
3765042,2012-10-05,London,within a day,0.5,0.95,False,0.0,True,True
3769020,2012-10-05,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,False
3775799,2012-10-06,"New York, New York, United States",within a day,0.5,0.0,False,0.0,True,False
3788789,2012-10-07,"New York, New York, United States",within a day,0.89,0.7,False,0.0,True,True
3789165,2012-10-07,"New York, New York, United States",within a few hours,1.0,0.0,False,0.0,True,True
3793026,2012-10-07,"New York, New York, United States",within an hour,1.0,0.6,False,0.0,True,False
3793540,2012-10-07,"New York, New York, United States",within a few hours,1.0,1.0,False,0.0,True,True
3803638,2012-10-08,"New York, New York, United States",within an hour,1.0,0.92,True,0.0,True,True
3805240,2012-10-08,"New York, New York, United States",within a few hours,1.0,0.0,False,0.0,True,True
3806282,2012-10-08,"New York, New York, United States",within an hour,1.0,0.82,True,0.0,True,True
3811358,2012-10-09,"New York, New York, United States",within a day,1.0,0.47,False,0.0,True,False
3820014,2012-10-09,"New York, New York, United States",within a few hours,0.9,1.0,True,2.0,True,False
3841446,2012-10-11,"New York, New York, United States",within an hour,1.0,1.0,True,4.0,True,True
3842134,2012-10-11,"Brooklyn, New York, United States",within a day,0.75,0.29,False,3.0,True,False
3849025,2012-10-12,"Brooklyn, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3850172,2012-10-12,"New York, New York, United States",within an hour,1.0,0.74,False,0.0,True,True
3855454,2012-10-13,"New York, New York, United States",within an hour,0.78,0.77,False,2.0,True,True
3865502,2012-10-14,"New York, New York, United States",a few days or more,0.0,0.0,False,1.0,True,True
3868692,2012-10-14,"New York, New York, United States",within a day,1.0,0.56,True,2.0,True,True
3876092,2012-10-15,"New York, New York, United States",within a few hours,1.0,0.0,False,1.0,True,True
3882661,2012-10-15,"New York, New York, United States",within a few hours,0.9,0.5,False,3.0,True,True
3882708,2012-10-15,"New York, New York, United States",within a few hours,1.0,0.0,False,1.0,True,True
3883685,2012-10-15,"New York, New York, United States",within a few hours,1.0,1.0,False,1.0,True,True
3889408,2012-10-16,"New York, New York, United States",within an hour,1.0,0.84,True,1.0,True,True
3894475,2012-10-16,"New York, New York, United States",within an hour,1.0,0.5,False,4.0,True,True
3894843,2012-10-16,"New York, New York, United States",within an hour,1.0,0.98,True,2.0,True,True
3895748,2012-10-17,"New York, New York, United States",within an hour,1.0,0.93,False,1.0,True,True
3896863,2012-10-17,"Seattle, Washington, United States",within a few hours,1.0,0.97,True,2.0,True,True
3898812,2012-10-17,"New York, New York, United States",within an hour,1.0,0.97,True,3.0,True,True
3900093,2012-10-17,"New York, New York, United States",within a day,1.0,0.0,False,1.0,True,True
3900540,2012-10-17,"Brooklyn, New York, United States",within an hour,1.0,0.36,True,1.0,True,True
3900965,2012-10-17,"New York, New York, United States",a few days or more,0.0,0.0,False,1.0,True,True
3905466,2012-10-17,"New York, New York, United States",within an hour,1.0,0.67,False,3.0,True,False
3906249,2012-10-17,"New York, New York, United States",within an hour,1.0,0.94,True,1.0,True,True
3913087,2012-10-18,"Brooklyn, New York, United States",within an hour,1.0,1.0,True,1.0,True,True
3917497,2012-10-19,"New York, New York, United States",a few days or more,0.0,0.0,True,1.0,True,False
3920522,2012-10-19,"New York, New York, United States",within a few hours,0.8,0.4,False,1.0,True,False
3921565,2012-10-19,"New York, New York, United States",a few days or more,0.3,0.37,False,2.0,True,True
3922831,2012-10-19,"New York, New York, United States",within a few hours,0.9,0.74,False,3.0,True,True
3930799,2012-10-20,"Los Angeles, California, United States",within a few hours,0.9,0.84,True,2.0,True,True
3952200,2012-10-23,"New York, New York, United States",within an hour,1.0,0.93,True,2.0,True,True
3952722,2012-10-23,"Brooklyn, New York, United States",a few days or more,0.0,1.0,False,1.0,True,True
3959655,2012-10-24,"New York, New York, United States",within a day,1.0,0.95,True,5.0,True,True
3964453,2012-10-24,"New York, New York, United States",within an hour,1.0,0.94,True,2.0,True,True
3967335,2012-10-24,"New York, New York, United States",within a day,1.0,0.0,False,2.0,True,True
3967866,2012-10-24,"New York, New York, United States",within an hour,1.0,0.99,False,3.0,True,True
3976298,2012-10-25,"Atlanta, Georgia, United States",within an hour,1.0,0.95,True,28.0,True,True
3984431,2012-10-26,"New York, New York, United States",within an hour,1.0,0.89,False,0.0,True,True
3994331,2012-10-28,"New York, New York, United States",within a day,0.8,0.4,False,1.0,True,False
4013000,2012-10-30,"New York, New York, United States",within a few hours,1.0,0.47,True,2.0,True,True
4027283,2012-10-31,"New York, New York, United States",within a day,0.67,0.5,False,1.0,True,True
4027787,2012-10-31,"Brooklyn, New York, United States",within an hour,1.0,0.74,False,0.0,True,True
4028339,2012-10-31,"New York, New York, United States",within a day,0.9,0.29,True,3.0,True,True
4031222,2012-11-01,"New York, New York, United States",within a few hours,0.93,0.15,True,2.0,True,False
4031913,2012-11-01,"New York, New York, United States",within an hour,1.0,0.67,True,1.0,True,True
4035309,2012-11-01,"New York, New York, United States",within an hour,0.9,0.64,False,1.0,True,True
4036700,2012-11-01,"New York, New York, United States",within a day,1.0,0.46,True,1.0,True,True
4040811,2012-11-02,"Los Angeles, California, United States",within a day,1.0,0.8,False,2.0,True,True
4043152,2012-11-02,"New York, New York, United States",within an hour,1.0,0.71,False,2.0,True,True
4047395,2012-11-03,"Brooklyn, New York, United States",within an hour,1.0,0.56,False,3.0,True,True
4049004,2012-11-03,"London, United Kingdom",within a few hours,1.0,0.8,True,1.0,True,True
4050500,2012-11-03,"New York, New York, United States",within an hour,1.0,0.86,True,1.0,True,True
4058709,2012-11-04,"New York, New York, United States",within a few hours,1.0,0.8,True,2.0,True,False
4060346,2012-11-04,"New York, New York, United States",within a few hours,0.8,0.55,True,3.0,True,True
4065620,2012-11-05,"New York, New York, United States",within a few hours,1.0,0.0,False,2.0,True,True
4073971,2012-11-06,"New York, New York, United States",within an hour,1.0,1.0,False,0.0,True,True
4077993,2012-11-06,"Brooklyn, New York, United States",a few days or more,0.0,0.67,True,3.0,True,True
4083654,2012-11-07,"New York, New York, United States",within an hour,1.0,0.92,False,1.0,True,False
4085497,2012-11-07,"New York, New York, United States",within a day,0.67,0.0,False,1.0,True,True
4087269,2012-11-07,"New York, New York, United States",a few days or more,0.25,0.67,False,1.0,True,False
4089511,2012-11-07,"New York, New York, United States",within a day,1.0,0.82,True,4.0,True,True
4089529,2012-11-07,"New York, New York, United States",within a day,0.88,0.6,True,1.0,True,True
4094013,2012-11-08,"New York, New York, United States",within a day,0.5,0.88,True,1.0,True,True
4094151,2012-11-08,"New York, New York, United States",within a few hours,1.0,0.73,True,0.0,True,True
4094857,2012-11-08,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,False
4103779,2012-11-09,"New York, New York, United States",within an hour,1.0,1.0,False,2.0,True,False
4110869,2012-11-10,"New York, New York, United States",within a few hours,1.0,0.79,True,2.0,True,True
4111640,2012-11-10,"New York, New York, United States",within an hour,1.0,0.88,True,1.0,True,True
4112902,2012-11-10,"New York, New York, United States",within a few hours,1.0,1.0,False,1.0,True,True
4114272,2012-11-10,"New York, New York, United States",a few days or more,0.1,0.0,False,1.0,True,True
4118217,2012-11-11,"New York, New York, United States",within a day,1.0,0.0,False,1.0,True,True
4126686,2012-11-12,"New York, New York, United States",within an hour,1.0,0.71,True,1.0,True,True
4129805,2012-11-12,"New York, New York, United States",within a few hours,0.94,0.55,True,6.0,True,True
4134356,2012-11-12,"New York, New York, United States",within a day,1.0,0.67,False,0.0,True,True
4142684,2012-11-13,"Brooklyn, New York, United States",within a day,1.0,0.94,True,2.0,True,True
4154037,2012-11-14,"New York, New York, United States",within an hour,1.0,0.8,True,2.0,True,True
4162828,2012-11-15,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
4167027,2012-11-16,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
4173415,2012-11-17,"New York, New York, United States",within an hour,1.0,0.9,False,2.0,True,True
4175606,2012-11-17,"New York, New York, United States",within an hour,1.0,0.75,False,1.0,True,True
4176838,2012-11-17,"New York, New York, United States",a few days or more,0.0,0.67,False,1.0,True,True
4181378,2012-11-18,"New York, New York, United States",within an hour,1.0,0.71,True,4.0,True,True
4181677,2012-11-18,"New York, New York, United States",within an hour,1.0,0.5,False,1.0,True,True
4183061,2012-11-18,"New York, New York, United States",within a few hours,1.0,0.93,True,0.0,True,False
4185119,2012-11-18,"New York, New York, United States",within an hour,1.0,0.82,True,2.0,True,True
4185135,2012-11-18,"New York, New York, United States",within an hour,1.0,0.0,False,2.0,True,True
4189538,2012-11-19,"New York, New York, United States",within an hour,1.0,0.83,True,1.0,True,True
4192716,2012-11-19,"Queens, New York, United States",within an hour,0.9,0.88,False,1.0,True,True
4195861,2012-11-19,"New York, New York, United States",within a day,1.0,0.77,False,3.0,True,True
4198135,2012-11-20,"New York, New York, United States",within a few hours,0.8,0.29,False,0.0,True,True
4210130,2012-11-21,"New York, New York, United States",within an hour,1.0,1.0,True,0.0,True,True
4224309,2012-11-23,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,False
4224513,2012-11-23,"New York, New York, United States",within a day,1.0,0.5,False,1.0,True,True
4230317,2012-11-24,"New York, New York, United States",within an hour,1.0,1.0,False,2.0,True,True
4231401,2012-11-24,"New York, New York, United States",within a day,1.0,0.0,False,0.0,True,True
4254417,2012-11-26,"New York, New York, United States",within a day,1.0,1.0,True,1.0,True,False
4255290,2012-11-26,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,True
4265630,2012-11-27,"Brooklyn, New York, United States",within a day,0.5,0.62,False,2.0,True,True
4265697,2012-11-27,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
4267089,2012-11-28,"New York, New York, United States",within a few hours,1.0,0.5,False,2.0,True,True
4271822,2012-11-28,"New York, New York, United States",within a few hours,1.0,1.0,True,1.0,True,False
4279827,2012-11-29,"New York, New York, United States",within a few hours,1.0,0.97,False,1.0,True,True
4282318,2012-11-29,"New York, New York, United States",within an hour,0.99,0.89,False,29.0,True,True
4284154,2012-11-29,"New York, New York, United States",within a few hours,1.0,0.67,True,2.0,True,True
4291007,2012-11-30,"New York, New York, United States",within a few hours,0.98,0.99,False,20.0,True,True
4293110,2012-12-01,"New York, New York, United States",within an hour,1.0,0.43,False,0.0,True,True
4297109,2012-12-01,"New York, New York, United States",within an hour,0.88,0.96,True,1.0,True,True
4299040,2012-12-01,"New York, New York, United States",within an hour,1.0,0.93,True,3.0,True,True
4303181,2012-12-02,"New York, New York, United States",within a day,0.89,0.61,True,2.0,True,True
4306950,2012-12-02,"New York, New York, United States",within a day,1.0,0.5,True,1.0,True,True
4308068,2012-12-02,"New York, New York, United States",within an hour,0.9,0.7,False,2.0,True,False
4308656,2012-12-03,"New York, New York, United States",within an hour,1.0,0.25,False,1.0,True,True
4310378,2012-12-03,"New York, New York, United States",within an hour,1.0,1.0,True,3.0,True,True
4314440,2012-12-03,"New York, New York, United States",within an hour,1.0,1.0,False,2.0,True,True
4317067,2012-12-03,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,True
4318729,2012-12-04,"New York, New York, United States",within an hour,1.0,1.0,True,0.0,True,True
4330726,2012-12-05,"New York, New York, United States",within a day,1.0,0.25,False,1.0,True,True
4335872,2012-12-05,"Los Angeles, California, United States",within a few hours,0.9,0.97,False,1.0,True,True
4336107,2012-12-05,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
4336760,2012-12-05,"New York, New York, United States",within a day,1.0,0.0,False,1.0,True,True
4345336,2012-12-06,"New York, New York, United States",within a few hours,1.0,0.73,True,1.0,True,True
4356698,2012-12-08,"New York, New York, United States",within a few hours,1.0,1.0,True,1.0,True,True
4358264,2012-12-08,"New York, New York, United States",within an hour,1.0,0.91,True,1.0,True,True
4363605,2012-12-09,"New York, New York, United States",within an hour,1.0,0.86,True,1.0,True,True
4365980,2012-12-09,"New York, New York, United States",within a day,1.0,0.33,False,1.0,True,True
4372934,2012-12-10,"New York, New York, United States",within an hour,1.0,0.25,True,1.0,True,False
4373699,2012-12-10,"New York, New York, United States",within an hour,1.0,1.0,False,1.0,True,True
4373782,2012-12-10,"New York, New York, United States",within a day,1.0,0.5,False,1.0,True,True
4380395,2012-12-11,"Miami Beach, Florida, United States",within an hour,1.0,0.98,True,1.0,True,True
4381778,2012-12-11,"Brooklyn, New York, United States",within a day,1.0,0.77,False,0.0,True,True
4385138,2012-12-11,"New York, New York, United States",within a few hours,1.0,0.94,False,2.0,True,True
4388132,2012-12-12,"New York, New York, United States",within an hour,1.0,1.0,True,0.0,True,True
4393631,2012-12-13,"New York, New York, United States",within an hour,0.83,0.75,False,1.0,True,True
4393792,2012-12-13,"New York, New York, United States",within a day,1.0,1.0,False,1.0,True,True
4399103,2012-12-13,"New York, New York, United States",within a day,0.52,1.0,True,2.0,True,True
4401257,2012-12-14,"Brooklyn, New York, United States",within a few hours,1.0,1.0,False,0.0,True,True
4406876,2012-12-14,"New York, New York, United States",within a few hours,1.0,1.0,True,1.0,True,True
4407432,2012-12-14,"New York, New York, United States",within an hour,1.0,0.83,False,3.0,True,True
4414774,2012-12-16,"New York, New York, United States",within an hour,1.0,0.98,True,1.0,True,True
4422368,2012-12-16,"New York, New York, United States",within an hour,1.0,0.67,True,1.0,True,False
4422415,2012-12-16,"New York, New York, United States",within an hour,1.0,0.6,False,2.0,True,True
4422962,2012-12-17,"New York, New York, United States",within an hour,1.0,0.93,False,4.0,True,True
4425694,2012-12-17,"New York, New York, United States",within an hour,1.0,0.85,False,2.0,True,True
4427679,2012-12-17,"New York, New York, United States",a few days or more,0.2,0.14,False,0.0,True,False
4431107,2012-12-17,"New York, New York, United States",a few days or more,0.0,0.83,False,4.0,True,True
4434798,2012-12-18,"New York, New York, United States",within a day,1.0,0.88,False,1.0,True,True
4435623,2012-12-18,"Johannesburg, Gauteng, South Africa",within a day,0.6,0.8,False,1.0,True,True
4440278,2012-12-18,"San Francisco, California, United States",within a day,1.0,0.55,False,35.0,True,True
